make,model,year,cylinders,trany,displ,VClass,co2,barrels08,fuelCost08,fuelType,highway08,city08,comb08
Mazda,Millenia,2000,6.0,Automatic 4-spd,2.3,Compact Cars,-1,16.4805,2350,Premium,25,17,20
Mazda,Millenia,2000,6.0,Automatic 4-spd,2.5,Compact Cars,-1,16.4805,2350,Premium,24,17,20
Mazda,Protege,2000,4.0,Automatic 4-spd,1.6,Compact Cars,-1,12.677307692307693,1450,Regular,30,23,26
Mazda,Protege,2000,4.0,Manual 5-spd,1.6,Compact Cars,-1,12.207777777777778,1400,Regular,31,25,27
Mazda,Protege,2000,4.0,Automatic 4-spd,1.8,Compact Cars,-1,14.330869565217393,1650,Regular,27,21,23
Mazda,Protege,2000,4.0,Manual 5-spd,1.8,Compact Cars,-1,13.1844,1500,Regular,28,22,25
Mercedes-Benz,C230 Kompressor,2000,4.0,Automatic 5-spd,2.3,Compact Cars,-1,14.98227272727273,2150,Premium,26,19,22
Mercedes-Benz,C280,2000,6.0,Automatic 5-spd,2.8,Compact Cars,-1,15.695714285714288,2250,Premium,25,19,21
Mercedes-Benz,C43 AMG,2000,8.0,Automatic 5-spd,4.3,Compact Cars,-1,18.311666666666667,2600,Premium,21,16,18
Mercedes-Benz,CL500,2000,8.0,Automatic 5-spd,5.0,Compact Cars,-1,19.388823529411766,2750,Premium,21,15,17
Nissan,Altima,2000,4.0,Automatic 4-spd,2.4,Compact Cars,-1,15.695714285714288,1800,Regular,26,18,21
Nissan,Altima,2000,4.0,Manual 5-spd,2.4,Compact Cars,-1,13.73375,1550,Regular,28,21,24
Nissan,Sentra,2000,4.0,Automatic 4-spd,1.8,Compact Cars,-1,12.677307692307693,1450,Regular,30,23,26
Nissan,Sentra,2000,4.0,Manual 5-spd,1.8,Compact Cars,-1,12.677307692307693,1450,Regular,32,23,26
Nissan,Sentra,2000,4.0,Automatic 4-spd,2.0,Compact Cars,-1,14.330869565217393,1650,Regular,27,21,23
Nissan,Sentra,2000,4.0,Manual 5-spd,2.0,Compact Cars,-1,13.73375,1550,Regular,28,21,24
Oldsmobile,Alero,2000,4.0,Automatic 4-spd,2.4,Compact Cars,-1,14.330869565217393,1650,Regular,28,19,23
Oldsmobile,Alero,2000,4.0,Manual 5-spd,2.4,Compact Cars,-1,14.330869565217393,1650,Regular,28,19,23
Oldsmobile,Alero,2000,6.0,Automatic 4-spd,3.4,Compact Cars,-1,15.695714285714288,1800,Regular,29,17,21
Plymouth,Neon,2000,4.0,Automatic 3-spd,2.0,Compact Cars,-1,13.73375,1550,Regular,28,22,24
Plymouth,Neon,2000,4.0,Manual 5-spd,2.0,Compact Cars,-1,12.207777777777778,1400,Regular,31,24,27
Pontiac,Grand Am,2000,4.0,Automatic 4-spd,2.4,Compact Cars,-1,14.330869565217393,1650,Regular,28,19,23
Pontiac,Grand Am,2000,4.0,Manual 5-spd,2.4,Compact Cars,-1,14.330869565217393,1650,Regular,28,19,23
Pontiac,Grand Am,2000,6.0,Automatic 4-spd,3.4,Compact Cars,-1,15.695714285714288,1800,Regular,29,17,21
Saturn,SL,2000,4.0,Automatic 4-spd,1.9,Compact Cars,-1,12.207777777777778,1400,Regular,34,23,27
Saturn,SL,2000,4.0,Automatic 4-spd,1.9,Compact Cars,-1,12.677307692307693,1450,Regular,32,22,26
Saturn,SL,2000,4.0,Manual 5-spd,1.9,Compact Cars,-1,11.36586206896552,1300,Regular,36,25,29
Saturn,SL,2000,4.0,Manual 5-spd,1.9,Compact Cars,-1,12.207777777777778,1400,Regular,34,23,27
Subaru,Legacy AWD,2000,4.0,Automatic 4-spd,2.5,Compact Cars,-1,15.695714285714288,1800,Regular,25,19,21
Subaru,Legacy AWD,2000,4.0,Manual 5-spd,2.5,Compact Cars,-1,15.695714285714288,1800,Regular,25,19,21
Toyota,Camry Solara,2000,4.0,Automatic 4-spd,2.2,Compact Cars,-1,14.330869565217393,1650,Regular,28,20,23
Toyota,Camry Solara,2000,4.0,Manual 5-spd,2.2,Compact Cars,-1,13.73375,1550,Regular,29,21,24
Toyota,Camry Solara,2000,6.0,Automatic 4-spd,3.0,Compact Cars,-1,16.4805,1900,Regular,25,17,20
Toyota,Camry Solara,2000,6.0,Manual 5-spd,3.0,Compact Cars,-1,15.695714285714288,1800,Regular,26,18,21
Toyota,Corolla,2000,4.0,Automatic 3-spd,1.8,Compact Cars,-1,12.677307692307693,1450,Regular,29,24,26
Toyota,Corolla,2000,4.0,Automatic 4-spd,1.8,Compact Cars,-1,11.771785714285713,1350,Regular,34,25,28
Toyota,Corolla,2000,4.0,Manual 5-spd,1.8,Compact Cars,-1,10.987,1250,Regular,34,27,30
Toyota,Echo,2000,4.0,Automatic 4-spd,1.5,Compact Cars,-1,10.987,1250,Regular,34,26,30
Toyota,Echo,2000,4.0,Manual 5-spd,1.5,Compact Cars,-1,10.3003125,1150,Regular,37,29,32
Volkswagen,Golf,2000,4.0,Automatic 4-spd,1.8,Compact Cars,-1,14.98227272727273,2150,Premium,26,19,22
Volkswagen,Golf,2000,4.0,Manual 5-spd,1.8,Compact Cars,-1,13.73375,1950,Premium,28,21,24
Volkswagen,Golf,2000,4.0,Automatic 4-spd,1.9,Compact Cars,-1,11.581363636363635,1300,Diesel,40,29,33
Volkswagen,Golf,2000,4.0,Manual 5-spd,1.9,Compact Cars,-1,10.0575,1150,Diesel,44,35,38
Volkswagen,Golf,2000,4.0,Automatic 4-spd,2.0,Compact Cars,-1,14.98227272727273,1700,Regular,26,19,22
Volkswagen,Golf,2000,4.0,Manual 5-spd,2.0,Compact Cars,-1,13.73375,1550,Regular,28,21,24
Volkswagen,GTI,2000,4.0,Automatic 4-spd,1.8,Compact Cars,-1,14.98227272727273,2150,Premium,26,19,22
Volkswagen,GTI,2000,4.0,Manual 5-spd,1.8,Compact Cars,-1,13.73375,1950,Premium,28,21,24
Volkswagen,GTI,2000,4.0,Automatic 4-spd,2.0,Compact Cars,-1,14.98227272727273,1700,Regular,26,19,22
Volkswagen,GTI,2000,4.0,Manual 5-spd,2.0,Compact Cars,-1,13.73375,1550,Regular,28,21,24
Volkswagen,GTI,2000,6.0,Manual 5-spd,2.8,Compact Cars,-1,15.695714285714288,1800,Regular,26,18,21
Volkswagen,Jetta,2000,4.0,Automatic 4-spd,1.8,Compact Cars,-1,14.98227272727273,2150,Premium,26,19,22
Volkswagen,Jetta,2000,4.0,Manual 5-spd,1.8,Compact Cars,-1,13.73375,1950,Premium,28,21,24
Volkswagen,Jetta,2000,4.0,Automatic 4-spd,1.9,Compact Cars,-1,11.581363636363635,1300,Diesel,40,29,33
Volkswagen,Jetta,2000,4.0,Manual 5-spd,1.9,Compact Cars,-1,10.0575,1150,Diesel,44,35,38
Volkswagen,Jetta,2000,4.0,Automatic 4-spd,2.0,Compact Cars,-1,14.98227272727273,1700,Regular,26,19,22
Volkswagen,Jetta,2000,4.0,Manual 5-spd,2.0,Compact Cars,-1,13.73375,1550,Regular,28,21,24
Volkswagen,Jetta,2000,6.0,Automatic 4-spd,2.8,Compact Cars,-1,17.347894736842107,1950,Regular,24,17,19
Volkswagen,Jetta,2000,6.0,Manual 5-spd,2.8,Compact Cars,-1,16.4805,1900,Regular,26,17,20
Volvo,C70 Coupe,2000,5.0,Automatic 4-spd,2.3,Compact Cars,-1,16.4805,2350,Premium,25,17,20
Volvo,C70 Coupe,2000,5.0,Manual 5-spd,2.3,Compact Cars,-1,15.695714285714288,2250,Premium,25,18,21
Volvo,C70 Coupe,2000,5.0,Automatic 4-spd,2.4,Compact Cars,-1,16.4805,2350,Premium,24,17,20
Volvo,S40 FWD,2000,4.0,Automatic 4-spd,1.9,Compact Cars,-1,15.695714285714288,2250,Premium,26,19,21
Acura,3.2TL,2000,6.0,Automatic 5-spd,3.2,Midsize Cars,-1,16.4805,2350,Premium,27,17,20
Acura,3.5RL,2000,6.0,Automatic 4-spd,3.5,Midsize Cars,-1,18.311666666666667,2600,Premium,22,16,18
Audi,A6,2000,6.0,Automatic 5-spd,2.8,Midsize Cars,-1,18.311666666666667,2600,Premium,24,16,18
Audi,A6 quattro,2000,6.0,Automatic 5-spd,2.7,Midsize Cars,-1,18.311666666666667,2600,Premium,22,15,18
Audi,A6 quattro,2000,6.0,Manual 6-spd,2.7,Midsize Cars,-1,18.311666666666667,2600,Premium,22,15,18
Audi,A6 quattro,2000,6.0,Automatic 5-spd,2.8,Midsize Cars,-1,18.311666666666667,2600,Premium,22,15,18
Audi,A6 quattro,2000,6.0,Manual 5-spd,2.8,Midsize Cars,-1,18.311666666666667,2600,Premium,22,16,18
Audi,A6 quattro,2000,8.0,Automatic 5-spd,4.2,Midsize Cars,-1,18.311666666666667,2600,Premium,22,15,18
Audi,A8 quattro,2000,8.0,Automatic 5-spd,4.2,Midsize Cars,-1,18.311666666666667,2600,Premium,22,15,18
Bentley,Arnage,2000,8.0,Automatic 5-spd,4.4,Midsize Cars,-1,27.4675,3900,Premium,15,11,12
Bentley,Arnage,2000,8.0,Automatic 4-spd,6.7,Midsize Cars,-1,27.4675,3900,Premium,15,10,12
BMW,740i/740i Sport,2000,8.0,Automatic 5-spd,4.4,Midsize Cars,-1,18.311666666666667,2600,Premium,22,15,18
BMW,740i/740i Sport,2000,8.0,Automatic 5-spd,4.4,Midsize Cars,-1,20.600625,2950,Premium,19,14,16
Buick,Century,2000,6.0,Automatic 4-spd,3.1,Midsize Cars,-1,15.695714285714288,1800,Regular,27,18,21
Buick,Regal,2000,6.0,Automatic 4-spd,3.8,Midsize Cars,-1,15.695714285714288,1800,Regular,27,17,21
Buick,Regal,2000,6.0,Automatic 4-spd,3.8,Midsize Cars,-1,17.347894736842107,2500,Premium,25,16,19
Cadillac,Catera,2000,6.0,Automatic 4-spd,3.0,Midsize Cars,-1,18.311666666666667,2600,Premium,23,16,18
Cadillac,Eldorado,2000,8.0,Automatic 4-spd,4.6,Midsize Cars,-1,17.347894736842107,2500,Premium,25,15,19
Cadillac,Seville,2000,8.0,Automatic 4-spd,4.6,Midsize Cars,-1,17.347894736842107,2500,Premium,25,15,19
Chevrolet,Lumina/Monte Carlo,2000,6.0,Automatic 4-spd,3.1,Midsize Cars,-1,15.695714285714288,1800,Regular,27,18,21
Chevrolet,Lumina/Monte Carlo,2000,6.0,Automatic 4-spd,3.4,Midsize Cars,-1,15.695714285714288,1800,Regular,29,17,21
Chevrolet,Lumina/Monte Carlo,2000,6.0,Automatic 4-spd,3.8,Midsize Cars,-1,15.695714285714288,1800,Regular,27,17,21
Chevrolet,Malibu,2000,4.0,Automatic 4-spd,2.4,Midsize Cars,-1,14.330869565217393,1650,Regular,28,19,23
Chevrolet,Malibu,2000,6.0,Automatic 4-spd,3.1,Midsize Cars,-1,15.695714285714288,1800,Regular,27,18,21
Chrysler,Cirrus,2000,4.0,Automatic 4-spd,2.4,Midsize Cars,-1,16.4805,1900,Regular,26,17,20
Chrysler,Cirrus,2000,6.0,Automatic 4-spd,2.5,Midsize Cars,-1,16.4805,1900,Regular,25,17,20
Chrysler,Cirrus,2000,6.0,Automatic 4-spd,2.5,Midsize Cars,-1,17.347894736842107,1950,Regular,24,16,19
Daewoo,Leganza,2000,4.0,Automatic 4-spd,2.2,Midsize Cars,-1,15.695714285714288,1800,Regular,26,18,21
Daewoo,Leganza,2000,4.0,Manual 5-spd,2.2,Midsize Cars,-1,15.695714285714288,1800,Regular,27,18,21
Dodge,Stratus,2000,4.0,Automatic 4-spd,2.0,Midsize Cars,-1,14.98227272727273,1700,Regular,27,19,22
Dodge,Stratus,2000,4.0,Automatic 4-spd,2.4,Midsize Cars,-1,16.4805,1900,Regular,26,17,20
Dodge,Stratus,2000,6.0,Automatic 4-spd,2.5,Midsize Cars,-1,16.4805,1900,Regular,25,17,20
Dodge,Stratus,2000,6.0,Automatic 4-spd,2.5,Midsize Cars,-1,17.347894736842107,1950,Regular,24,16,19
Honda,Accord,2000,4.0,Automatic 4-spd,2.3,Midsize Cars,-1,14.330869565217393,1650,Regular,28,20,23
Honda,Accord,2000,4.0,Automatic 4-spd,2.3,Midsize Cars,-1,14.98227272727273,1700,Regular,26,19,22
Honda,Accord,2000,4.0,Manual 5-spd,2.3,Midsize Cars,-1,13.73375,1550,Regular,29,22,24
Honda,Accord,2000,4.0,Manual 5-spd,2.3,Midsize Cars,-1,14.330869565217393,1650,Regular,27,21,23
Honda,Accord,2000,6.0,Automatic 4-spd,3.0,Midsize Cars,-1,15.695714285714288,1800,Regular,25,18,21
Hyundai,Sonata,2000,4.0,Automatic 4-spd,2.4,Midsize Cars,-1,15.695714285714288,1800,Regular,26,18,21
Hyundai,Sonata,2000,4.0,Manual 5-spd,2.4,Midsize Cars,-1,14.98227272727273,1700,Regular,27,19,22
Hyundai,Sonata,2000,6.0,Automatic 4-spd,2.5,Midsize Cars,-1,16.4805,1900,Regular,25,18,20
Hyundai,Sonata,2000,6.0,Manual 5-spd,2.5,Midsize Cars,-1,15.695714285714288,1800,Regular,26,18,21
Infiniti,I30,2000,6.0,Automatic 4-spd,3.0,Midsize Cars,-1,16.4805,1900,Regular,25,17,20
Infiniti,Q45,2000,8.0,Automatic 4-spd,4.1,Midsize Cars,-1,18.311666666666667,2600,Premium,21,16,18
Jaguar,Vanden Plas,2000,8.0,Automatic 5-spd,4.0,Midsize Cars,-1,18.311666666666667,2600,Premium,22,15,18
Jaguar,Vanden Plas S/C,2000,8.0,Automatic 5-spd,4.0,Midsize Cars,-1,20.600625,2950,Premium,20,14,16
Jaguar,S-type (X200) V6,2000,6.0,Automatic 5-spd,3.0,Midsize Cars,-1,17.347894736842107,2500,Premium,24,16,19
Jaguar,S-type (X200) V8,2000,8.0,Automatic 5-spd,4.0,Midsize Cars,-1,19.388823529411766,2750,Premium,21,15,17
Jaguar,XJ8L,2000,8.0,Automatic 5-spd,4.0,Midsize Cars,-1,18.311666666666667,2600,Premium,22,15,18
Lexus,GS 300/GS 400,2000,6.0,Automatic 5-spd,3.0,Midsize Cars,-1,17.347894736842107,2500,Premium,23,17,19
Lexus,GS 300/GS 400,2000,8.0,Automatic 5-spd,4.0,Midsize Cars,-1,18.311666666666667,2600,Premium,22,16,18
Lexus,LS 400,2000,8.0,Automatic 5-spd,4.0,Midsize Cars,-1,17.347894736842107,2500,Premium,23,16,19
Lincoln,LS,2000,6.0,Automatic 5-spd,3.0,Midsize Cars,-1,18.311666666666667,2600,Premium,23,16,18
Lincoln,LS,2000,6.0,Automatic 5-spd,3.0,Midsize Cars,-1,18.311666666666667,2600,Premium,22,15,18
Lincoln,LS,2000,6.0,Manual 5-spd,3.0,Midsize Cars,-1,18.311666666666667,2600,Premium,23,15,18
Lincoln,LS,2000,8.0,Automatic 5-spd,3.9,Midsize Cars,-1,19.388823529411766,2750,Premium,22,15,17
Lincoln,LS,2000,8.0,Automatic 5-spd,3.9,Midsize Cars,-1,19.388823529411766,2750,Premium,22,15,17
Mercury,Sable,2000,6.0,Automatic 4-spd,3.0,Midsize Cars,-1,16.4805,1900,Regular,26,17,20
Mercury,Sable,2000,6.0,Automatic 4-spd,3.0,Midsize Cars,-1,16.4805,1900,Regular,26,17,20
Mazda,626,2000,4.0,Automatic 4-spd,2.0,Midsize Cars,-1,14.98227272727273,1700,Regular,25,19,22
Mazda,626,2000,4.0,Manual 5-spd,2.0,Midsize Cars,-1,13.1844,1500,Regular,29,23,25
Mazda,626,2000,6.0,Automatic 4-spd,2.5,Midsize Cars,-1,16.4805,2350,Premium,24,18,20
Mazda,626,2000,6.0,Manual 5-spd,2.5,Midsize Cars,-1,15.695714285714288,2250,Premium,25,19,21
Mercedes-Benz,E320,2000,6.0,Automatic 5-spd,3.2,Midsize Cars,-1,15.695714285714288,2250,Premium,27,18,21
Mercedes-Benz,E320 4Matic,2000,6.0,Automatic 5-spd,3.2,Midsize Cars,-1,15.695714285714288,2250,Premium,25,18,21
Mercedes-Benz,E430,2000,8.0,Automatic 5-spd,4.3,Midsize Cars,-1,18.311666666666667,2600,Premium,22,16,18
Mercedes-Benz,E430 4Matic,2000,8.0,Automatic 5-spd,4.3,Midsize Cars,-1,18.311666666666667,2600,Premium,21,16,18
Mercedes-Benz,E55 AMG,2000,8.0,Automatic 5-spd,5.5,Midsize Cars,-1,19.388823529411766,2750,Premium,21,15,17
Mitsubishi,Diamante,2000,6.0,Automatic 4-spd,3.5,Midsize Cars,-1,18.311666666666667,2600,Premium,23,16,18
Mitsubishi,Galant,2000,4.0,Automatic 4-spd,2.4,Midsize Cars,-1,15.695714285714288,1800,Regular,26,19,21
Mitsubishi,Galant,2000,6.0,Automatic 4-spd,3.0,Midsize Cars,-1,16.4805,2350,Premium,25,17,20
Nissan,Maxima,2000,6.0,Automatic 4-spd,3.0,Midsize Cars,-1,16.4805,1900,Regular,26,18,20
Nissan,Maxima,2000,6.0,Manual 5-spd,3.0,Midsize Cars,-1,15.695714285714288,1800,Regular,25,19,21
Oldsmobile,Intrigue,2000,6.0,Automatic 4-spd,3.5,Midsize Cars,-1,16.4805,1900,Regular,26,17,20
Plymouth,Breeze,2000,4.0,Automatic 4-spd,2.0,Midsize Cars,-1,14.98227272727273,1700,Regular,27,19,22
Plymouth,Breeze,2000,4.0,Manual 5-spd,2.0,Midsize Cars,-1,12.207777777777778,1400,Regular,34,23,27
Plymouth,Breeze,2000,4.0,Automatic 4-spd,2.4,Midsize Cars,-1,16.4805,1900,Regular,26,17,20
Pontiac,Grand Prix,2000,6.0,Automatic 4-spd,3.1,Midsize Cars,-1,15.695714285714288,1800,Regular,27,18,21
Pontiac,Grand Prix,2000,6.0,Automatic 4-spd,3.8,Midsize Cars,-1,15.695714285714288,1800,Regular,27,17,21
Pontiac,Grand Prix,2000,6.0,Automatic 4-spd,3.8,Midsize Cars,-1,17.347894736842107,2500,Premium,25,16,19
Saab,9-3,2000,4.0,Automatic 4-spd,2.0,Midsize Cars,-1,16.4805,2350,Premium,24,17,20
Saab,9-3,2000,4.0,Automatic 4-spd,2.0,Midsize Cars,-1,16.4805,1900,Regular,23,18,20
Saab,9-3,2000,4.0,Manual 5-spd,2.0,Midsize Cars,-1,14.98227272727273,1700,Regular,27,19,22
Saab,9-3,2000,4.0,Manual 5-spd,2.0,Midsize Cars,-1,14.98227272727273,2150,Premium,27,19,22
Saab,9-3 Viggen,2000,4.0,Manual 5-spd,2.3,Midsize Cars,-1,15.695714285714288,2250,Premium,27,18,21
Saab,9-5,2000,4.0,Automatic 4-spd,2.3,Midsize Cars,-1,16.4805,1900,Regular,25,17,20
Saab,9-5,2000,4.0,Automatic 4-spd,2.3,Midsize Cars,-1,17.347894736842107,2500,Premium,22,16,19
Saab,9-5,2000,4.0,Manual 5-spd,2.3,Midsize Cars,-1,15.695714285714288,1800,Regular,27,18,21
Saab,9-5,2000,4.0,Manual 5-spd,2.3,Midsize Cars,-1,16.4805,2350,Premium,25,18,20
Saab,9-5,2000,6.0,Automatic 4-spd,3.0,Midsize Cars,-1,17.347894736842107,2500,Premium,24,16,19
Saturn,LS,2000,4.0,Automatic 4-spd,2.2,Midsize Cars,-1,14.330869565217393,1650,Regular,29,20,23
Saturn,LS,2000,4.0,Manual 5-spd,2.2,Midsize Cars,-1,13.73375,1550,Regular,30,21,24
Saturn,LS,2000,6.0,Automatic 4-spd,3.0,Midsize Cars,-1,16.4805,1900,Regular,24,18,20
Toyota,Camry,2000,4.0,Automatic 4-spd,2.2,Midsize Cars,-1,14.330869565217393,1650,Regular,28,20,23
Toyota,Camry,2000,4.0,Manual 5-spd,2.2,Midsize Cars,-1,13.73375,1550,Regular,29,21,24
Toyota,Camry,2000,6.0,Automatic 4-spd,3.0,Midsize Cars,-1,16.4805,1900,Regular,25,17,20
Toyota,Camry,2000,6.0,Manual 5-spd,3.0,Midsize Cars,-1,15.695714285714288,1800,Regular,26,18,21
Volkswagen,Passat,2000,4.0,Automatic 5-spd,1.8,Midsize Cars,-1,15.695714285714288,2250,Premium,27,18,21
Volkswagen,Passat,2000,4.0,Manual 5-spd,1.8,Midsize Cars,-1,13.73375,1950,Premium,29,21,24
Volkswagen,Passat,2000,6.0,Automatic 5-spd,2.8,Midsize Cars,-1,17.347894736842107,2500,Premium,24,16,19
Volkswagen,Passat,2000,6.0,Manual 5-spd,2.8,Midsize Cars,-1,15.695714285714288,2250,Premium,26,18,21
Volkswagen,Passat 4motion,2000,6.0,Automatic 5-spd,2.8,Midsize Cars,-1,18.311666666666667,2600,Premium,22,15,18
Volvo,S70,2000,5.0,Automatic 4-spd,2.3,Midsize Cars,-1,16.4805,2350,Premium,25,17,20
Volvo,S70,2000,5.0,Manual 5-spd,2.3,Midsize Cars,-1,15.695714285714288,2250,Premium,25,18,21
Volvo,S70,2000,5.0,Automatic 4-spd,2.4,Midsize Cars,-1,16.4805,2350,Premium,24,17,20
Volvo,S70,2000,5.0,Automatic 5-spd,2.4,Midsize Cars,-1,15.695714285714288,2250,Premium,26,18,21
Volvo,S70,2000,5.0,Manual 5-spd,2.4,Midsize Cars,-1,14.98227272727273,2150,Premium,26,19,22
Volvo,S70 AWD,2000,5.0,Automatic 4-spd,2.4,Midsize Cars,-1,17.347894736842107,2500,Premium,23,16,19
Volvo,S80,2000,6.0,Automatic 4-spd,2.8,Midsize Cars,-1,18.311666666666667,2600,Premium,23,16,18
Volvo,S80,2000,6.0,Automatic 4-spd,2.9,Midsize Cars,-1,17.347894736842107,2500,Premium,24,16,19
Audi,A8 L,2000,8.0,Automatic 5-spd,4.2,Large Cars,-1,18.311666666666667,2600,Premium,22,15,18
BMW,740il/740il Protection,2000,8.0,Automatic 5-spd,4.4,Large Cars,-1,18.311666666666667,2600,Premium,22,15,18
BMW,750il/750il Protection,2000,12.0,Automatic 5-spd,5.4,Large Cars,-1,23.543571428571425,3350,Premium,18,12,14
Buick,LeSabre,2000,6.0,Automatic 4-spd,3.8,Large Cars,-1,16.4805,1900,Regular,27,17,20
Buick,Park Avenue,2000,6.0,Automatic 4-spd,3.8,Large Cars,-1,16.4805,1900,Regular,27,17,20
Buick,Park Avenue,2000,6.0,Automatic 4-spd,3.8,Large Cars,-1,17.347894736842107,2500,Premium,25,16,19
Cadillac,DeVille,2000,8.0,Automatic 4-spd,4.6,Large Cars,-1,17.347894736842107,2500,Premium,25,15,19
Chevrolet,Impala,2000,6.0,Automatic 4-spd,3.4,Large Cars,-1,15.695714285714288,1800,Regular,29,17,21
Chevrolet,Impala,2000,6.0,Automatic 4-spd,3.8,Large Cars,-1,15.695714285714288,1800,Regular,27,17,21
Chevrolet,Impala,2000,6.0,Automatic 4-spd,3.8,Large Cars,-1,15.695714285714288,1800,Regular,27,17,21
Chrysler,300 M,2000,6.0,Automatic 4-spd,3.5,Large Cars,-1,17.347894736842107,1950,Regular,24,16,19
Chrysler,Concorde,2000,6.0,Automatic 4-spd,2.7,Large Cars,-1,15.695714285714288,1800,Regular,27,18,21
Chrysler,Concorde,2000,6.0,Automatic 4-spd,3.2,Large Cars,-1,16.4805,1900,Regular,25,17,20
Chrysler,LHS,2000,6.0,Automatic 4-spd,3.5,Large Cars,-1,17.347894736842107,1950,Regular,24,16,19
Dodge,Intrepid,2000,6.0,Automatic 4-spd,2.7,Large Cars,-1,15.695714285714288,1800,Regular,27,18,21
Dodge,Intrepid,2000,6.0,Automatic 4-spd,2.7,Large Cars,-1,15.695714285714288,1800,Regular,27,18,21
Dodge,Intrepid,2000,6.0,Automatic 4-spd,3.2,Large Cars,-1,16.4805,1900,Regular,25,17,20
Dodge,Intrepid,2000,6.0,Automatic 4-spd,3.5,Large Cars,-1,17.347894736842107,1950,Regular,24,16,19
Ford,Crown Victoria,2000,8.0,Automatic 4-spd,4.6,Large Cars,-1,18.311666666666667,2100,Regular,23,16,18
Ford,Taurus,2000,6.0,Automatic 4-spd,3.0,Large Cars,-1,16.4805,1900,Regular,26,17,20
Ford,Taurus,2000,6.0,Automatic 4-spd,3.0,Large Cars,-1,16.4805,1900,Regular,26,17,20
Lincoln,Continental,2000,8.0,Automatic 4-spd,4.6,Large Cars,-1,18.311666666666667,2600,Premium,23,15,18
Mercury,Grand Marquis,2000,8.0,Automatic 4-spd,4.6,Large Cars,-1,18.311666666666667,2100,Regular,23,16,18
Lincoln,Town Car,2000,8.0,Automatic 4-spd,4.6,Large Cars,-1,18.311666666666667,2100,Regular,23,16,18
Mercedes-Benz,S430,2000,8.0,Automatic 5-spd,4.3,Large Cars,-1,18.311666666666667,2600,Premium,22,15,18
Mercedes-Benz,S500,2000,8.0,Automatic 5-spd,5.0,Large Cars,-1,19.388823529411766,2750,Premium,21,15,17
Pontiac,Bonneville,2000,6.0,Automatic 4-spd,3.8,Large Cars,-1,16.4805,1900,Regular,27,17,20
Pontiac,Bonneville,2000,6.0,Automatic 4-spd,3.8,Large Cars,-1,17.347894736842107,2500,Premium,25,16,19
Toyota,Avalon,2000,6.0,Automatic 4-spd,3.0,Large Cars,-1,14.98227272727273,1700,Regular,27,19,22
Audi,A4 Avant,2000,6.0,Automatic 5-spd,2.8,Small Station Wagons,-1,17.347894736842107,2500,Premium,24,16,19
Audi,A4 Avant quattro,2000,4.0,Automatic 5-spd,1.8,Small Station Wagons,-1,16.4805,2350,Premium,26,17,20
Audi,A4 Avant quattro,2000,4.0,Manual 5-spd,1.8,Small Station Wagons,-1,14.98227272727273,2150,Premium,26,19,22
Audi,A4 Avant quattro,2000,6.0,Automatic 5-spd,2.8,Small Station Wagons,-1,18.311666666666667,2600,Premium,22,15,18
Audi,A4 Avant quattro,2000,6.0,Manual 5-spd,2.8,Small Station Wagons,-1,17.347894736842107,2500,Premium,23,16,19
BMW,323i Touring,2000,6.0,Automatic 5-spd,2.5,Small Station Wagons,-1,17.347894736842107,2500,Premium,25,17,19
BMW,323i Touring,2000,6.0,Manual 5-spd,2.5,Small Station Wagons,-1,15.695714285714288,2250,Premium,26,18,21
BMW,528i Sport Wagon,2000,6.0,Automatic 4-spd,2.8,Small Station Wagons,-1,17.347894736842107,2500,Premium,24,16,19
BMW,528i Sport Wagon,2000,6.0,Automatic 5-spd,2.8,Small Station Wagons,-1,17.347894736842107,2500,Premium,24,16,19
BMW,528i Sport Wagon,2000,6.0,Manual 5-spd,2.8,Small Station Wagons,-1,17.347894736842107,2500,Premium,24,16,19
BMW,540i Sport Wagon,2000,8.0,Automatic 5-spd,4.4,Small Station Wagons,-1,20.600625,2950,Premium,19,14,16
Daewoo,Nubira Station Wagon,2000,4.0,Automatic 4-spd,2.0,Small Station Wagons,-1,14.98227272727273,1700,Regular,28,19,22
Daewoo,Nubira Station Wagon,2000,4.0,Manual 5-spd,2.0,Small Station Wagons,-1,14.330869565217393,1650,Regular,28,20,23
Hyundai,Elantra Wagon,2000,4.0,Automatic 4-spd,2.0,Small Station Wagons,-1,14.98227272727273,1700,Regular,27,19,22
Hyundai,Elantra Wagon,2000,4.0,Manual 5-spd,2.0,Small Station Wagons,-1,13.73375,1550,Regular,29,21,24
Saturn,SW,2000,4.0,Automatic 4-spd,1.9,Small Station Wagons,-1,12.207777777777778,1400,Regular,33,23,27
Saturn,SW,2000,4.0,Automatic 4-spd,1.9,Small Station Wagons,-1,12.677307692307693,1450,Regular,32,22,26
Saturn,SW,2000,4.0,Manual 5-spd,1.9,Small Station Wagons,-1,12.207777777777778,1400,Regular,34,23,27
Suzuki,Esteem Wagon,2000,4.0,Automatic 4-spd,1.6,Small Station Wagons,-1,12.677307692307693,1450,Regular,30,23,26
Suzuki,Esteem Wagon,2000,4.0,Manual 5-spd,1.6,Small Station Wagons,-1,11.771785714285713,1350,Regular,33,26,28
Suzuki,Esteem Wagon,2000,4.0,Automatic 4-spd,1.8,Small Station Wagons,-1,12.677307692307693,1450,Regular,30,23,26
